fips_code,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48171,2020-10-14,340,10,5.0,,,,-18.0,2.0
48171,2020-10-15,342,10,9.0,,,,-19.0,2.0
48171,2020-10-16,344,10,25.0,5.0,,,-17.0,4.0
48171,2020-10-17,346,10,,,,,,
48171,2020-10-18,346,10,,,,,,
48173,2020-10-04,9,0,,,,,,
48173,2020-10-05,9,0,,,,,,
48173,2020-10-06,9,0,,,,,,
48173,2020-10-07,9,0,,,,,,
48173,2020-10-08,9,0,,,,,,
48173,2020-10-09,9,0,,,,,,
48173,2020-10-10,10,0,,,,,,
48173,2020-10-11,10,0,,,,,,
48173,2020-10-12,10,0,,,,,,
48173,2020-10-13,10,0,,,,,,
48173,2020-10-14,11,0,,,,,,
48173,2020-10-15,11,0,,,,,,
48173,2020-10-16,11,0,,,,,,
48173,2020-10-17,11,0,,,,,,
48173,2020-10-18,11,0,,,,,,
48175,2020-10-04,156,6,,,,,,
48175,2020-10-05,156,6,,,,,-13.0,
48175,2020-10-06,156,6,,,,,-19.0,
48175,2020-10-07,156,6,,,,,-14.0,
48175,2020-10-08,156,6,,,,,-14.0,
48175,2020-10-09,156,6,,,,,-21.0,
48175,2020-10-10,157,6,,,,,,
48175,2020-10-11,157,6,,,,,,
48175,2020-10-12,157,6,,,,,-23.0,
48175,2020-10-13,157,6,,,,,-12.0,
48175,2020-10-14,157,6,,,,,-12.0,
48175,2020-10-15,157,6,,,,,-15.0,
48175,2020-10-16,157,6,,,,,-21.0,
48175,2020-10-17,157,6,,,,,,
48175,2020-10-18,157,6,,,,,,
48177,2020-10-04,1063,18,,,,,-21.0,
48177,2020-10-05,1071,18,-10.0,,,,-23.0,
48177,2020-10-06,1070,18,-16.0,,,,-22.0,
48177,2020-10-07,1071,18,,,,,-20.0,1.0
48177,2020-10-08,1071,18,-12.0,,,,-22.0,1.0
48177,2020-10-09,1069,18,-8.0,,,,-23.0,
48177,2020-10-10,1073,18,-4.0,,,,-22.0,
48177,2020-10-11,1073,18,,,,,-20.0,
48177,2020-10-12,1080,18,,,,,-22.0,
48177,2020-10-13,1088,18,-16.0,,,,-20.0,
48177,2020-10-14,1089,18,-7.0,,,,-16.0,2.0
48177,2020-10-15,1091,18,-7.0,,,,-20.0,1.0
48177,2020-10-16,1089,18,-11.0,,,,-28.0,
48177,2020-10-17,1092,19,,,,,,
48177,2020-10-18,1092,19,,,,,,
48179,2020-10-04,332,7,,,,,-3.0,
48179,2020-10-05,332,7,1.0,,,,-19.0,3.0
48179,2020-10-06,336,7,4.0,,,,-19.0,3.0
48179,2020-10-07,336,7,0.0,,,,-17.0,2.0
48179,2020-10-08,345,7,-2.0,,,,-18.0,2.0
48179,2020-10-09,353,7,-9.0,,,,-29.0,4.0
48179,2020-10-10,360,7,-8.0,,,,-8.0,
48179,2020-10-11,364,7,,,,,-10.0,
48179,2020-10-12,364,7,-2.0,,,,-30.0,6.0
48179,2020-10-13,370,7,-4.0,,,,-17.0,4.0
48179,2020-10-14,374,7,-2.0,,,,-18.0,4.0
48179,2020-10-15,383,9,-7.0,,,,-18.0,4.0
48179,2020-10-16,385,9,-15.0,,,,-19.0,4.0
48179,2020-10-17,386,9,,,,,,
48179,2020-10-18,397,10,,,,,,
48181,2020-10-04,1964,47,-4.0,-1.0,46.0,,-16.0,1.0
48181,2020-10-05,1964,47,-3.0,-2.0,39.0,,-22.0,3.0
48181,2020-10-06,1983,48,-1.0,-2.0,72.0,,-22.0,4.0
48181,2020-10-07,2009,48,-2.0,1.0,68.0,,-20.0,3.0
48181,2020-10-08,2035,50,-1.0,0.0,89.0,,-21.0,3.0
48181,2020-10-09,2056,52,-4.0,-3.0,81.0,,-23.0,4.0
48181,2020-10-10,2118,54,-9.0,-6.0,70.0,,-15.0,1.0
48181,2020-10-11,2118,55,-6.0,-3.0,59.0,,-11.0,1.0
48181,2020-10-12,2118,55,-3.0,-4.0,65.0,,-28.0,6.0
48181,2020-10-13,2125,55,-1.0,1.0,69.0,,-22.0,4.0
48181,2020-10-14,2191,57,2.0,2.0,64.0,,-19.0,4.0
48181,2020-10-15,2234,58,1.0,4.0,61.0,,-21.0,4.0
48181,2020-10-16,2263,60,-4.0,-2.0,61.0,,-22.0,4.0
48181,2020-10-17,2280,60,,,,,,
48181,2020-10-18,2280,60,,,,,,
48183,2020-10-04,2813,74,-13.0,-5.0,56.0,,-11.0,2.0
48183,2020-10-05,2851,74,-11.0,-8.0,17.0,,-18.0,3.0
48183,2020-10-06,2873,75,-8.0,-7.0,24.0,,-18.0,3.0
48183,2020-10-07,2904,76,-9.0,-4.0,44.0,,-16.0,3.0
48183,2020-10-08,2917,76,-12.0,-7.0,35.0,,-18.0,3.0
48183,2020-10-09,2937,76,-12.0,-4.0,27.0,,-21.0,5.0
48183,2020-10-10,2937,76,-15.0,-7.0,42.0,,-11.0,2.0
48183,2020-10-11,2937,76,-13.0,-6.0,35.0,,-14.0,3.0
48183,2020-10-12,2975,76,-15.0,-11.0,17.0,,-23.0,5.0
48183,2020-10-13,3009,76,-9.0,-7.0,39.0,,-18.0,4.0
48183,2020-10-14,3046,78,-9.0,-4.0,37.0,,-16.0,4.0
48183,2020-10-15,3090,80,-12.0,-8.0,5.0,,-18.0,4.0
48183,2020-10-16,3114,81,-14.0,-7.0,32.0,,-18.0,4.0
48183,2020-10-17,3114,82,,,,,,
48183,2020-10-18,3114,82,,,,,,
48185,2020-10-04,1092,33,,,,,-24.0,
48185,2020-10-05,1093,33,,,,,-24.0,2.0
48185,2020-10-06,1098,33,,,,,-24.0,2.0
48185,2020-10-07,1101,33,,,,,-22.0,5.0
48185,2020-10-08,1104,33,8.0,,,,-23.0,4.0
48185,2020-10-09,1110,33,,,,,-23.0,4.0
48185,2020-10-10,1115,33,,,,,-21.0,
48185,2020-10-11,1115,34,,,,,-15.0,
48185,2020-10-12,1115,34,,,,,-29.0,7.0
48185,2020-10-13,1121,34,,,,,-22.0,4.0
48185,2020-10-14,1133,34,,,,,-24.0,5.0
48185,2020-10-15,1140,34,11.0,,,,-23.0,2.0
48185,2020-10-16,1143,34,,,,,-26.0,3.0
48185,2020-10-17,1152,35,,,,,,
48185,2020-10-18,1152,35,,,,,,
48187,2020-10-04,3643,78,-11.0,-1.0,34.0,9.0,-13.0,3.0
48187,2020-10-05,3743,78,-13.0,-4.0,27.0,1.0,-22.0,6.0
48187,2020-10-06,3737,78,-11.0,-1.0,,7.0,-26.0,8.0
48187,2020-10-07,3727,78,-10.0,-1.0,30.0,5.0,-27.0,9.0
48187,2020-10-08,3730,78,-13.0,-5.0,,-5.0,-28.0,8.0
48187,2020-10-09,3733,78,-13.0,1.0,,14.0,-26.0,7.0
48187,2020-10-10,3729,79,-15.0,0.0,58.0,5.0,-10.0,3.0
48187,2020-10-11,3729,79,-13.0,-5.0,33.0,3.0,-13.0,3.0
48187,2020-10-12,3795,79,-10.0,-4.0,35.0,4.0,-30.0,9.0
48187,2020-10-13,3803,79,-13.0,-3.0,,13.0,-25.0,8.0
48187,2020-10-14,3774,79,-8.0,-1.0,19.0,11.0,-26.0,9.0
48187,2020-10-15,3775,79,-10.0,-2.0,,5.0,-27.0,8.0
48187,2020-10-16,3782,79,-11.0,1.0,,14.0,-26.0,8.0
48187,2020-10-17,3784,79,,,,,,
48187,2020-10-18,3784,79,,,,,,
48189,2020-10-04,1940,58,-2.0,10.0,,,-12.0,
48189,2020-10-05,1940,58,-3.0,1.0,,,-16.0,1.0
48189,2020-10-06,1990,58,11.0,1.0,,,-15.0,0.0
48189,2020-10-07,2009,58,-3.0,-1.0,,,-16.0,2.0
48189,2020-10-08,2025,58,0.0,2.0,,,-17.0,1.0
48189,2020-10-09,2040,58,2.0,-1.0,,,-18.0,2.0
48189,2020-10-10,2040,58,-3.0,9.0,,,-5.0,
48189,2020-10-11,2040,58,-6.0,3.0,,,-15.0,
48189,2020-10-12,2075,60,-7.0,-3.0,,,-31.0,6.0
48189,2020-10-13,2098,60,6.0,-1.0,,,-17.0,2.0
48189,2020-10-14,2188,60,0.0,3.0,,,-17.0,3.0
48189,2020-10-15,2218,60,-4.0,-1.0,,,-19.0,3.0
48189,2020-10-16,2259,60,-6.0,-5.0,,,-18.0,4.0
48189,2020-10-17,2259,60,,,,,,
48189,2020-10-18,2259,60,,,,,,
48191,2020-10-04,35,1,,,,,,
48191,2020-10-05,35,1,,,,,,
48191,2020-10-06,35,1,,,,20.0,,
48191,2020-10-07,35,1,,,,14.0,,
48191,2020-10-08,35,1,,,,8.0,,
48191,2020-10-09,35,1,,,,23.0,,
48191,2020-10-10,35,1,,,,26.0,,
48191,2020-10-11,35,1,,,,,,
48191,2020-10-12,35,1,,,,,,
48191,2020-10-13,36,1,,,,25.0,,
48191,2020-10-14,36,1,,,,26.0,,
48191,2020-10-15,36,1,,,,6.0,,
48191,2020-10-16,36,1,,,,25.0,,
48191,2020-10-17,36,1,,,,,,
48191,2020-10-18,36,1,,,,,,
48193,2020-10-04,154,4,,,,,,
48193,2020-10-05,154,4,,,,,-14.0,
48193,2020-10-06,157,4,,,,,-16.0,
48193,2020-10-07,162,4,,,,,-14.0,
48193,2020-10-08,165,4,,,,,-13.0,
48193,2020-10-09,167,4,,,,,-11.0,
48193,2020-10-10,170,4,,,,,,
48193,2020-10-11,170,4,,,,,,
48193,2020-10-12,170,4,,,,,-20.0,
48193,2020-10-13,172,4,,,,,-18.0,
48193,2020-10-14,176,4,,,,,-11.0,
48193,2020-10-15,176,4,,,,,-12.0,
48193,2020-10-16,179,4,,,,,-19.0,
48193,2020-10-17,182,4,,,,,,
48193,2020-10-18,182,4,,,,,,
48195,2020-10-04,145,5,,,,,,
48195,2020-10-05,145,5,,,,,,
48195,2020-10-06,155,5,,,,,,
48195,2020-10-07,168,6,,,,,,
48195,2020-10-08,171,6,,,,,,
48195,2020-10-09,181,6,,,,,,
48195,2020-10-10,181,6,,,,,,
48195,2020-10-11,181,6,,,,,,
48195,2020-10-12,181,6,,,,,,
48195,2020-10-13,183,6,,,,,,
48195,2020-10-14,184,6,,,,,,
48195,2020-10-15,184,6,,,,,,
48195,2020-10-16,186,6,,,,,,
48195,2020-10-17,187,6,,,,,,
48195,2020-10-18,187,6,,,,,,
48197,2020-10-04,25,0,,,,36.0,,
48197,2020-10-05,25,0,,,,29.0,,
48197,2020-10-06,31,0,,,,13.0,,
48197,2020-10-07,36,1,,,,30.0,,
48197,2020-10-08,38,1,,,,31.0,,
48197,2020-10-09,40,1,,,,38.0,,
48197,2020-10-10,40,1,,,,36.0,,
48197,2020-10-11,40,1,,,,5.0,,
48197,2020-10-12,40,1,,,,40.0,,
48197,2020-10-13,48,1,,,,28.0,,
48197,2020-10-14,49,1,,,,34.0,,
48197,2020-10-15,54,1,,,,35.0,,
48197,2020-10-16,59,1,,,,26.0,,
48197,2020-10-17,59,1,,,,,,
48197,2020-10-18,59,1,,,,,,
48199,2020-10-04,1358,32,-5.0,-5.0,,,-15.0,1.0
48199,2020-10-05,1358,32,-7.0,-9.0,,,-18.0,1.0
48199,2020-10-06,1355,32,-6.0,-6.0,,,-19.0,3.0
48199,2020-10-07,1358,32,-8.0,-2.0,,,-18.0,3.0
48199,2020-10-08,1363,32,0.0,6.0,,,-20.0,5.0
48199,2020-10-09,1369,33,-38.0,-24.0,,,-44.0,20.0
48199,2020-10-10,1376,33,6.0,4.0,,,-9.0,1.0
48199,2020-10-11,1376,33,-3.0,6.0,,,-14.0,2.0
48199,2020-10-12,1376,33,-8.0,-3.0,,,-23.0,5.0
48199,2020-10-13,1376,33,-4.0,-3.0,,,-19.0,4.0
48199,2020-10-14,1381,33,-5.0,-3.0,,,-17.0,4.0
48199,2020-10-15,1388,33,-4.0,-7.0,,,-19.0,3.0
48199,2020-10-16,1388,33,-8.0,-6.0,,,-19.0,4.0
48199,2020-10-17,1405,33,,,,,,
48199,2020-10-18,1405,33,,,,,,
48201,2020-10-04,147808,2626,-15.0,-10.0,-5.0,-34.0,-17.0,3.0
48201,2020-10-05,148235,2628,-17.0,-11.0,-9.0,-37.0,-34.0,9.0
48201,2020-10-06,148769,2632,-16.0,-9.0,0.0,-36.0,-35.0,10.0
48201,2020-10-07,149394,2647,-17.0,-8.0,8.0,-35.0,-34.0,10.0
48201,2020-10-08,149771,2657,-18.0,-11.0,-8.0,-36.0,-35.0,11.0
48201,2020-10-09,150176,2668,-18.0,-9.0,-23.0,-37.0,-35.0,13.0
48201,2020-10-10,150626,2675,-16.0,-8.0,0.0,-29.0,-14.0,4.0
48201,2020-10-11,151161,2682,-16.0,-11.0,-8.0,-33.0,-16.0,4.0
48201,2020-10-12,151463,2682,-17.0,-11.0,-6.0,-37.0,-37.0,10.0
48201,2020-10-13,151880,2689,-17.0,-10.0,3.0,-35.0,-34.0,10.0
48201,2020-10-14,152623,2698,-16.0,-8.0,10.0,-34.0,-33.0,10.0
48201,2020-10-15,152977,2708,-17.0,-10.0,4.0,-34.0,-33.0,10.0
48201,2020-10-16,153571,2718,-18.0,-10.0,-30.0,-36.0,-33.0,11.0
48201,2020-10-17,153955,2726,,,,,,
48201,2020-10-18,154367,2728,,,,,,
48203,2020-10-04,922,35,-5.0,2.0,21.0,,-21.0,1.0
48203,2020-10-05,928,35,-3.0,2.0,-10.0,,-23.0,4.0
48203,2020-10-06,937,35,-1.0,4.0,4.0,,-18.0,3.0
48203,2020-10-07,939,35,-5.0,8.0,17.0,,-17.0,2.0
48203,2020-10-08,942,35,1.0,6.0,28.0,,-17.0,4.0
48203,2020-10-09,952,35,-8.0,0.0,7.0,,-23.0,7.0
48203,2020-10-10,952,36,-2.0,5.0,24.0,,-22.0,4.0
48203,2020-10-11,952,36,-3.0,1.0,28.0,,-18.0,3.0
48203,2020-10-12,953,36,-8.0,0.0,3.0,,-28.0,6.0
48203,2020-10-13,963,36,-3.0,3.0,26.0,,-23.0,6.0
48203,2020-10-14,979,36,-4.0,8.0,40.0,,-25.0,4.0
48203,2020-10-15,982,36,-3.0,3.0,11.0,,-28.0,6.0
48203,2020-10-16,997,37,-8.0,0.0,14.0,,-29.0,6.0
48203,2020-10-17,1012,37,,,,,,
48203,2020-10-18,1012,37,,,,,,
48205,2020-10-04,141,2,,,,,,
48205,2020-10-05,141,2,,,,,,
48205,2020-10-06,144,2,,,,,,
48205,2020-10-07,145,2,,,,,,
48205,2020-10-08,145,2,,,,,,
48205,2020-10-09,148,2,,,,,,
48205,2020-10-10,154,2,,,,,,
48205,2020-10-11,154,2,,,,,,
48205,2020-10-12,154,2,,,,,,
48205,2020-10-13,155,2,,,,,,
48205,2020-10-14,158,2,,,,,,
48205,2020-10-15,160,2,,,,,,
48205,2020-10-16,162,2,,,,,,
48205,2020-10-17,163,2,,,,,,
48205,2020-10-18,163,2,,,,,,
48207,2020-10-04,71,3,,,,,,
48207,2020-10-05,71,3,,,,,,
48207,2020-10-06,72,3,,,,,,
48207,2020-10-07,72,3,,,,,,
48207,2020-10-08,72,3,,,,,,
48207,2020-10-09,73,3,,,,,,
48207,2020-10-10,73,3,,,,,,
48207,2020-10-11,73,3,,,,,,
48207,2020-10-12,73,3,,,,,,
48207,2020-10-13,74,3,,,,,,
48207,2020-10-14,74,3,,,,,,
48207,2020-10-15,75,3,,,,,,
48207,2020-10-16,75,3,,,,,,
48207,2020-10-17,77,3,,,,,,
48207,2020-10-18,77,3,,,,,,
48209,2020-10-04,5951,66,-4.0,-4.0,11.0,,-16.0,3.0
48209,2020-10-05,5965,66,-11.0,-6.0,2.0,2.0,-35.0,10.0
48209,2020-10-06,5995,67,-11.0,-10.0,4.0,1.0,-38.0,10.0
48209,2020-10-07,6008,68,-13.0,-5.0,,26.0,-34.0,10.0
48209,2020-10-08,6018,68,-10.0,-7.0,9.0,8.0,-36.0,11.0
48209,2020-10-09,6037,69,-9.0,-2.0,3.0,13.0,-33.0,9.0
48209,2020-10-10,6037,69,-9.0,-7.0,3.0,23.0,-15.0,4.0
48209,2020-10-11,6037,69,-5.0,-8.0,6.0,,-13.0,4.0
48209,2020-10-12,6037,69,-8.0,-7.0,3.0,10.0,-41.0,11.0
48209,2020-10-13,6084,69,-9.0,-9.0,14.0,6.0,-38.0,11.0
48209,2020-10-14,6110,69,-10.0,-7.0,,10.0,-33.0,11.0
48209,2020-10-15,6134,70,-8.0,-7.0,17.0,-10.0,-35.0,11.0
48209,2020-10-16,6155,70,-9.0,-3.0,4.0,11.0,-31.0,8.0
48209,2020-10-17,6155,70,,,,,,
48209,2020-10-18,6155,71,,,,,,
48211,2020-10-04,83,0,,,,,,
48211,2020-10-05,83,0,,,,,,
48211,2020-10-06,88,0,,,,,,
48211,2020-10-07,88,0,,,,,,
48211,2020-10-08,95,0,,,,,,
48211,2020-10-09,95,0,,,,,,
48211,2020-10-10,97,0,,,,,,
48211,2020-10-11,98,0,,,,,,
48211,2020-10-12,98,0,,,,,,
48211,2020-10-13,99,0,,,,,,
48211,2020-10-14,114,0,,,,,,
48211,2020-10-15,125,0,,,,,,
48211,2020-10-16,125,0,,,,,,
48211,2020-10-17,132,0,,,,,,
48211,2020-10-18,132,0,,,,,,
48213,2020-10-04,1006,23,-4.0,15.0,,,-12.0,0.0
48213,2020-10-05,1022,23,0.0,9.0,,,-21.0,2.0
48213,2020-10-06,1038,23,-4.0,13.0,,,-19.0,2.0
48213,2020-10-07,1041,24,1.0,12.0,,,-18.0,1.0
48213,2020-10-08,1055,25,-2.0,11.0,,,-19.0,2.0
48213,2020-10-09,1078,25,-4.0,9.0,,,-19.0,4.0
48213,2020-10-10,1078,25,-1.0,12.0,,,-11.0,2.0
48213,2020-10-11,1078,25,-4.0,17.0,,,-12.0,2.0
48213,2020-10-12,1088,25,-4.0,5.0,,,-24.0,4.0
48213,2020-10-13,1095,25,-6.0,8.0,,,-19.0,4.0
48213,2020-10-14,1109,26,4.0,8.0,,,-15.0,3.0
48213,2020-10-15,1127,28,-1.0,8.0,,,-17.0,3.0
48213,2020-10-16,1155,28,1.0,9.0,,,-16.0,4.0
48213,2020-10-17,1163,28,,,,,,
48213,2020-10-18,1163,28,,,,,,
48215,2020-10-04,32406,1740,-24.0,-17.0,-41.0,-31.0,-18.0,4.0
48215,2020-10-05,32570,1766,-23.0,-18.0,-35.0,-24.0,-30.0,7.0
48215,2020-10-06,32753,1784,-25.0,-16.0,-30.0,-24.0,-39.0,11.0
48215,2020-10-07,32959,1805,-24.0,-19.0,-36.0,-22.0,-37.0,12.0
48215,2020-10-08,33089,1824,-24.0,-17.0,-35.0,-27.0,-37.0,12.0
48215,2020-10-09,33293,1841,-25.0,-14.0,-37.0,-29.0,-35.0,13.0
48215,2020-10-10,33352,1841,-25.0,-13.0,-36.0,-25.0,-14.0,5.0
48215,2020-10-11,33352,1841,-27.0,-17.0,-40.0,-35.0,-17.0,4.0
48215,2020-10-12,33436,1853,-24.0,-18.0,-30.0,-24.0,-34.0,9.0
48215,2020-10-13,33555,1868,-26.0,-17.0,-23.0,-26.0,-38.0,12.0
48215,2020-10-14,33729,1884,-24.0,-18.0,-25.0,-24.0,-36.0,12.0
48215,2020-10-15,33975,1892,-23.0,-15.0,-27.0,-22.0,-36.0,12.0
48215,2020-10-16,34120,1895,-26.0,-17.0,-38.0,-26.0,-35.0,14.0
48215,2020-10-17,34179,1895,,,,,,
48215,2020-10-18,34179,1895,,,,,,
48217,2020-10-04,710,14,2.0,-5.0,,0.0,-16.0,
48217,2020-10-05,710,14,-1.0,8.0,,-3.0,-18.0,3.0
48217,2020-10-06,717,14,-3.0,5.0,,0.0,-17.0,2.0
48217,2020-10-07,723,14,-4.0,,,-2.0,-16.0,0.0
48217,2020-10-08,724,15,-2.0,6.0,,-6.0,-17.0,2.0
48217,2020-10-09,725,15,2.0,9.0,,6.0,-16.0,3.0
48217,2020-10-10,730,15,-2.0,8.0,,1.0,-10.0,2.0
48217,2020-10-11,730,15,1.0,1.0,,6.0,-12.0,
48217,2020-10-12,730,15,2.0,4.0,,2.0,-28.0,5.0
48217,2020-10-13,734,15,-2.0,7.0,,-6.0,-16.0,3.0
48217,2020-10-14,735,15,2.0,,,-1.0,-14.0,2.0
48217,2020-10-15,742,15,0.0,9.0,,-2.0,-15.0,3.0
48217,2020-10-16,753,15,-3.0,4.0,,0.0,-14.0,3.0
48217,2020-10-17,761,15,,,,,,
48217,2020-10-18,761,15,,,,,,
48219,2020-10-04,373,9,-1.0,,,,-8.0,
48219,2020-10-05,373,9,-4.0,,,,-18.0,3.0
48219,2020-10-06,383,9,4.0,,,,-17.0,1.0
48219,2020-10-07,387,9,-3.0,,,,-17.0,4.0
48219,2020-10-08,392,9,-1.0,,,,-15.0,3.0
48219,2020-10-09,399,11,1.0,,,,-14.0,4.0
48219,2020-10-10,416,11,1.0,,,,-8.0,
48219,2020-10-11,416,11,5.0,,,,-7.0,
48219,2020-10-12,416,11,1.0,,,,-23.0,7.0
48219,2020-10-13,433,11,3.0,,,,-15.0,2.0
48219,2020-10-14,434,11,3.0,,,,-15.0,5.0
48219,2020-10-15,451,11,1.0,,,,-18.0,3.0
48219,2020-10-16,466,11,-1.0,,,,-27.0,7.0
48219,2020-10-17,483,11,,,,,,
48219,2020-10-18,483,11,,,,,,
48221,2020-10-04,1002,29,-5.0,1.0,,,-18.0,3.0
48221,2020-10-05,1002,29,-8.0,1.0,,,-21.0,4.0
48221,2020-10-06,1005,30,-7.0,1.0,,,-21.0,4.0
48221,2020-10-07,1013,30,-3.0,7.0,,,-17.0,2.0
48221,2020-10-08,1006,31,-3.0,6.0,,,-19.0,3.0
48221,2020-10-09,1030,31,-4.0,-3.0,,,-20.0,3.0
48221,2020-10-10,1034,31,-8.0,1.0,,,-14.0,2.0
48221,2020-10-11,1034,32,-5.0,1.0,,,-21.0,2.0
48221,2020-10-12,1034,32,-8.0,-2.0,,,-34.0,6.0
48221,2020-10-13,1045,32,-7.0,0.0,,,-27.0,6.0
48221,2020-10-14,1045,33,0.0,5.0,,,-18.0,3.0
48221,2020-10-15,1070,33,-2.0,9.0,,,-19.0,4.0
48221,2020-10-16,1090,34,-6.0,1.0,,,-20.0,3.0
48221,2020-10-17,1111,35,,,,,,
48221,2020-10-18,1111,35,,,,,,
48223,2020-10-04,385,13,-2.0,,,12.0,-14.0,
48223,2020-10-05,395,13,-6.0,-8.0,,12.0,-14.0,1.0
48223,2020-10-06,402,14,-6.0,2.0,,8.0,-16.0,1.0
48223,2020-10-07,408,15,2.0,-2.0,,11.0,-14.0,1.0
48223,2020-10-08,419,18,2.0,-3.0,,5.0,-13.0,-1.0
48223,2020-10-09,423,18,-5.0,-3.0,,19.0,-11.0,0.0
48223,2020-10-10,423,19,-4.0,1.0,,20.0,-1.0,0.0
48223,2020-10-11,423,20,-2.0,,,22.0,-11.0,
48223,2020-10-12,456,20,-3.0,-6.0,,17.0,-19.0,3.0
48223,2020-10-13,458,20,-8.0,-4.0,,6.0,-16.0,2.0
48223,2020-10-14,470,21,1.0,-9.0,,9.0,-14.0,1.0
48223,2020-10-15,473,21,0.0,-8.0,,7.0,-13.0,2.0
48223,2020-10-16,473,21,-6.0,-10.0,,15.0,-15.0,3.0
48223,2020-10-17,475,23,,,,,,
48223,2020-10-18,475,23,,,,,,
48225,2020-10-04,384,11,,,,,-13.0,
48225,2020-10-05,385,11,,,,,-10.0,
48225,2020-10-06,384,11,,,,,-14.0,
48225,2020-10-07,385,11,,,,,-13.0,
48225,2020-10-08,387,11,,,,,-14.0,
48225,2020-10-09,387,11,,,,,-16.0,
48225,2020-10-10,387,11,,,,,-9.0,
48225,2020-10-11,387,11,,,,,-13.0,
48225,2020-10-12,390,11,,,,,-21.0,
48225,2020-10-13,388,11,,,,,-16.0,
48225,2020-10-14,388,11,,,,,-13.0,
48225,2020-10-15,390,11,,,,,-13.0,
48225,2020-10-16,395,11,,,,,-15.0,
48225,2020-10-17,398,11,,,,,,
48225,2020-10-18,398,11,,,,,,
48227,2020-10-04,917,16,-26.0,-21.0,,-18.0,-27.0,
48227,2020-10-05,918,16,-25.0,-18.0,,-26.0,-26.0,6.0
48227,2020-10-06,933,16,-26.0,-13.0,,-28.0,-29.0,7.0
48227,2020-10-07,965,17,-24.0,-15.0,,-21.0,-26.0,8.0
48227,2020-10-08,965,17,-24.0,-18.0,,-17.0,-27.0,7.0
48227,2020-10-09,975,17,-25.0,-12.0,,-25.0,-26.0,7.0
48227,2020-10-10,984,17,-24.0,-21.0,,-23.0,-29.0,6.0
48227,2020-10-11,984,17,-28.0,-19.0,,-23.0,-27.0,
48227,2020-10-12,984,17,-27.0,-20.0,,-25.0,-38.0,11.0
48227,2020-10-13,992,18,-27.0,-15.0,,-29.0,-31.0,8.0
48227,2020-10-14,998,19,-27.0,-17.0,,-25.0,-22.0,8.0
48227,2020-10-15,1003,19,-22.0,-17.0,,-20.0,-26.0,8.0
48227,2020-10-16,1011,19,-23.0,-18.0,,-18.0,-26.0,7.0
48227,2020-10-17,1013,19,,,,,,
48227,2020-10-18,1013,19,,,,,,
48229,2020-10-04,62,3,,,,,,
48229,2020-10-05,62,3,,,,,,
48229,2020-10-06,62,3,,,,,,
48229,2020-10-07,64,3,,,,,,
48229,2020-10-08,64,3,,,,,,
48229,2020-10-09,65,3,,,,,,
48229,2020-10-10,65,3,,,,,,
48229,2020-10-11,65,3,,,,,,
48229,2020-10-12,65,3,,,,,,
48229,2020-10-13,67,3,,,,,,
48229,2020-10-14,67,3,,,,,,
48229,2020-10-15,68,3,,,,,,
48229,2020-10-16,70,3,,,,,,
48229,2020-10-17,72,3,,,,,,
48229,2020-10-18,72,3,,,,,,
48231,2020-10-04,1705,38,-6.0,9.0,,19.0,-12.0,1.0
48231,2020-10-05,1705,38,-6.0,3.0,,16.0,-24.0,4.0
48231,2020-10-06,1705,39,-5.0,2.0,,17.0,-23.0,5.0
48231,2020-10-07,1709,39,-7.0,5.0,,12.0,-19.0,4.0
48231,2020-10-08,1742,40,-6.0,5.0,,23.0,-22.0,4.0
48231,2020-10-09,1748,40,-8.0,5.0,,10.0,-22.0,4.0
48231,2020-10-10,1767,42,-7.0,5.0,,19.0,-7.0,2.0
48231,2020-10-11,1771,42,-7.0,7.0,,20.0,-12.0,2.0
48231,2020-10-12,1771,42,-8.0,4.0,,10.0,-27.0,7.0
48231,2020-10-13,1771,42,-7.0,1.0,,18.0,-21.0,6.0
48231,2020-10-14,1816,42,-5.0,6.0,,9.0,-19.0,5.0
48231,2020-10-15,1819,42,-5.0,5.0,,12.0,-23.0,5.0
48231,2020-10-16,1819,42,-5.0,1.0,,5.0,-22.0,4.0
48231,2020-10-17,1863,43,,,,,,
48231,2020-10-18,1863,43,,,,,,
48233,2020-10-04,233,6,,,,,-13.0,
48233,2020-10-05,233,6,,,,,-14.0,2.0
48233,2020-10-06,233,6,,,,,-12.0,0.0
48233,2020-10-07,243,6,,,,,-13.0,1.0
48233,2020-10-08,252,6,-3.0,,,,-10.0,3.0
48233,2020-10-09,255,6,-9.0,,,,-14.0,0.0
48233,2020-10-10,260,6,-4.0,,,,-8.0,
48233,2020-10-11,260,6,,,,,-8.0,
48233,2020-10-12,260,6,,,,,-27.0,6.0
48233,2020-10-13,268,6,-2.0,,,,-13.0,2.0
48233,2020-10-14,271,6,1.0,,,,-15.0,2.0
48233,2020-10-15,277,7,-7.0,,,,-15.0,2.0
48233,2020-10-16,278,7,1.0,,,,-15.0,1.0
48233,2020-10-17,283,7,,,,,,
48233,2020-10-18,283,7,,,,,,
48235,2020-10-04,12,0,,,,,,
48235,2020-10-05,12,0,,,,,,
48235,2020-10-06,12,0,,,,,,
