fips_code,lstm_case_rmse,lstm_death_rmse,sarimax_case_rmse,sarimax_death_rmse
48199,31.92666888770577,1.331873336290528,388.370549693081,4.767109725186347
48201,3934.8125503483748,18.68972820166485,15825.541498579507,726.679312055125
48203,5.535629039633408,0.1909971460700035,144.96543684982996,0.027916966551010117
48205,1.3563494556442546,0.001060187816619873,23.87452797687429,0.0002861864460501944
48207,2.2615017024099497,,20.984392942014534,
48209,204.35025534660485,1.3154357318107837,992.693076402786,15.995551833850124
48211,1.6610035113975066,,27.69132661142695,
48213,9.997907298821332,0.43714472809817456,272.2925122116012,9.359113206182576
48215,238.47650660862757,19.536685022771607,6870.829451447662,555.6338378579317
48217,34.72346845805681,0.4037410070895823,134.34225280880074,8.098525686228053
48219,4.19906702106394,0.2964900048791019,52.437630077942465,2.4404491455529436
48221,13.047369807791526,0.6582219539762988,218.1933492781156,14.805454440267056
48223,9.633562237429123,0.6933377092567072,13.175019311641483,6.618518743031997
48225,57.26183212599754,0.27959650300219285,132.28369947361912,5.006663724832403
48227,54.000458559762144,0.5583483723322075,173.36920015720082,6.91706588341629
48229,1.786901845719758,0.13336265424813262,21.46692428757025,0.5642427284640406
48231,15.015067168191269,0.5400687337158073,95.65759100709415,10.543487056841336
48233,2.778348456472643,0.2543932933104372,11.330530172233127,1.5514020494257748
48235,0.2949255723758177,,1.7846416287551492,
48237,4.850097359850811,,70.25422002419272,
48239,22.850510753189297,0.4611999800267197,445.4756809890832,9.257787108631156
48241,6.770819227048143,1.0483145958496856,125.8488487826118,14.774557593440932
48243,0.7597737814649405,,4.20488444676481,
48245,47.575982977349646,1.5850017321939311,2323.825035790435,12.351094379122216
48247,2.1263078535771727,0.1809629948145236,3.826479683996262,1.3220472921046569
48249,62.50059276041849,0.8411377812847951,496.56194527576935,26.492758988337865
48251,43.590775247586336,0.7315494459176424,475.8997871191273,21.164819323967592
48253,6.15705163300035,,35.90884447877954,
48255,46.67794528956408,0.4957676230605039,152.90127529146778,9.906407043520424
48257,33.425762183720856,0.7593978533200463,655.4132986832856,20.193298334164766
48259,18.6895671668342,0.3302183089863587,34.921035668617336,5.633486568466705
48261,0.28798071410823184,0.1310685433402852,1.8351662204342731,0.4940388565646173
48263,0.3809836036246447,,4.753947785632501,
48265,24.993029335181426,0.2702592424482177,174.39457124918147,2.9167548196140065
48267,0.3390033193246154,,2.7207617726777307,
48271,4.040703916014172,,13.19590036522642,
48273,32.08923290466178,1.4889784485111586,392.7332445400721,26.170962162465845
48275,2.724447126828786,,25.13716153213521,
48277,43.72862811356162,0.7540470473546295,99.36302063885289,11.696177435406392
48279,2.721111731037437,0.8268822872494669,141.84664534543822,12.118119444775903
48281,6.104455208279743,0.602144981935272,100.29151871130811,5.992098370890279
48283,9.556315666078463,0.6143822409391904,6.198692911498853,6.4219654097589824
48285,34.82500397786548,0.7011279866826197,310.725920036967,15.631497332130792
48287,2.829778209682352,0.3051873308183899,48.345740931180856,5.125462282343299
48289,2.463809943593525,0.2829973188161434,65.30397986443305,3.6091032300406334
48291,44.031437268238136,0.6339067187805808,473.56159335597016,18.040448530480255
48293,28.455218965219192,0.4725035456480123,26.643629673622147,5.657013558049644
48295,0.7377921541886528,,11.783662342229832,
48297,7.869595869799693,0.38606403498140224,122.55149361601087,5.709234037752286
48299,1.4942009804218055,0.12947557027354056,19.67874833065377,1.357847561400027
48303,128.84407416793752,1.2043698657448751,701.8637589460675,15.3373581574294
48305,2.4773858300837506,0.13640350017556488,22.196438819309048,0.6618018107378659
48307,5.689492765713594,0.2883918934310808,48.518466954061076,1.4675643866407957
48309,43.4556270611989,2.76645043350332,2366.725884839045,40.800752260734384
48311,0.7995817609288495,,10.32549240301755,
48313,26.166261772920752,,75.34428468523497,
48315,1.9578550159828452,0.6464518863145061,19.904778745999,4.675669820509866
48317,1.4052277653212253,0.2404710183351005,12.018643927370972,1.4704318116146962
48319,2.2479373131420286,,33.282007225354626,
48321,15.882707477181013,0.7686078703807819,287.85820879478587,17.87276049578266
48323,91.47787806680952,3.50815176927853,641.5714457657532,23.98057223971157
48325,25.42984052042041,0.6078367670725973,230.00661503341624,5.6504191352208135
48327,0.6120839750860616,,6.5132301573727815,
48329,103.44545733512754,5.542935127954938,594.1963135650967,22.61680234287012
48331,6.5513394498356226,0.2189995320714979,79.212595076101,1.7895083146880812
48333,1.3680333772329896,,25.394755581660824,
48335,1.7877112984764894,,27.069630185140618,
48337,3.928416240969978,0.2256636659807001,82.47464054526411,1.9205386396985944
48339,93.16089699619886,1.9337886276547132,911.1254715799547,13.202226097387186
48341,4.90647666310377,0.4124760820213138,108.11885941074223,6.325474842366346
48343,2.8151755994402485,0.25862198021550364,9.33466084654274,1.9238991348286243
48345,0.2675668181715852,,2.9212325666248806,
48347,13.688377770710071,0.7385007189439242,539.1158114150081,17.706146179521834
48349,18.341953475568133,0.684017876213986,503.28775060888483,11.958038184688338
48351,5.359368770612717,0.5660056230568973,73.34854425047644,4.012990389456355
48353,5.6538632553261845,0.19271208175040852,54.8642366777341,1.165077567295426
48355,256.46641918558237,4.629726893040656,9692.36801364381,89.73690916942319
48357,1.6451480575738258,0.23851253910569797,33.16882381959538,1.9413240048539
48359,0.3815972237496741,8.505582809448242e-05,2.4018483139027054,0.005529782182610106
48361,27.02114903165819,0.670344607229312,217.77508723761608,20.391479449864253
48363,22.424202245968022,0.4603884515600162,192.85655568795258,6.222988541892019
48365,3.267262286733022,0.447851366889888,54.06318772319729,3.5576213589698686
48367,23.28683176206697,1.068353024312101,434.1360229144062,13.52679885457641
48369,3.694408581824773,0.17399504515336708,68.91728525663683,0.2464949565130823
48371,3.246224432608539,0.25364854379331553,110.94721325575144,2.7172757129178042
48373,17.65899651559823,0.4139413187708697,251.0525646688617,9.321819042067863
48375,140.4527616640629,1.0243621428995529,688.0707023482993,11.715032253660318
48377,3.7252103988763623,,37.164953230759856,
48379,1.1542836822067193,0.3091812168398051,36.675354759889615,1.5701099630095994
48381,27.94854667057216,0.6059444374589356,75.9402686408323,13.404814162614985
48383,0.9367642475014152,0.3534687117605149,22.103466643815192,2.428935183237277
48385,2.5278511010393703,,27.79812722149323,
48387,1.1592649420134054,0.3780582705988443,3.424683724052524,2.4654555995933305
48389,2.181177781715294,0.22327135319801186,70.39682093651518,2.0156946102168707
48391,6.296973991080956,,191.6704462538779,
48393,0.4195151245546364,,2.397996575142419,
48395,3.5918182389007267,0.3438951295147384,121.12686411836584,2.482541209170634
48397,40.7120284245474,1.0705833108563976,191.78562606693447,7.203607064564428
48399,6.644492525689866,0.3901713503385092,56.52783468493777,3.2111894017961853
48401,31.58290147807336,0.4523672553971502,406.3137933706412,3.6025347531349814
48403,1.633671738048677,0.3225905384505041,32.45653704841946,1.409429153936305
48405,3.1113126119096344,0.2394838125741508,27.71496684759706,1.5664561751563788
48407,3.9252537877182583,0.15963960079002268,61.586188476226035,1.465898651360653
48409,19.272544885720283,1.6131538178015077,432.92424124339067,43.13597638392039
48411,2.065666660588686,,23.140856904284238,
48413,1.7663089183257168,0.12988752857148256,11.636558546194616,0.7908588661078585
48415,14.72247787585752,0.25509500004536617,142.6285733653669,1.5197848942070575
48417,1.8392250655361,,3.9300613879613455,
48419,2.7675312419755174,0.5602182633819308,43.597034098780746,5.741173458359554
48421,0.935498985261126,,17.705954785694423,
48423,94.15035178164342,2.373939005844352,1131.7317790892896,37.779358717821225
48425,4.252418708854558,,9.486818228331458,
48427,48.08000242006031,9.483347929681507,895.2115539440599,117.46307711236652
48429,12.531382520198665,0.1817888347011493,80.28884994225892,1.6119955238423287
48433,0.5883340882424463,,9.680844487956616,
48435,1.7444938816647095,0.18064352752575535,11.96598519957022,1.3722897513722163
48437,1.658431488203293,0.12908055341449196,7.27238845736364,0.8838849367761312
48439,300.13563903258444,5.351673680914883,13330.191865311435,34.22621873128959
48441,40.544132569418366,1.233007385208709,1083.040954276263,1.9580403665609327
48443,0.2298611158236617,,0.8574760393464868,
48445,3.705313594664856,0.2129030017814804,63.69343896729799,3.1827603707687597
48447,0.2553033358875125,,2.789612438606845,
48449,10.4156734402126,0.5151414143997175,30.011946132324606,10.009960125672693
48451,45.35303149004278,1.5475121456580916,565.7850186398589,36.09001914568439
48453,98.87071324332052,4.587465756431473,2343.4226564765904,101.95585377074543
48455,1.9073927196596017,0.2817007921237949,41.62204934766036,3.6038396570946714
48457,3.9968651047606905,0.3727181451547708,73.89892551581156,2.7901455380525637
48459,13.15470718879289,0.484316786991195,55.261019058734036,5.2133227040837244
48461,0.7844387006745679,0.12973725003434672,5.735651321157722,0.7538353545866635
48463,7.568965398173383,0.9515260647381462,232.991385388171,17.342927058106223
48465,16.474891059072167,6.453921995804591,108.81614192821851,44.1321039190897
48467,13.559383252418435,2.5415396006432607,35.25804436677461,15.23696626859484
48469,23.191328958892875,1.96133608679754,1068.2816381541418,14.254822769504035
48471,100.17098391457556,0.6089771776221679,642.5023217407645,12.06354253619023
48473,13.676077130637251,0.5537988683566568,42.365387018038255,9.031632146662579
48475,1.6720658211253758,0.03911441564559937,14.580445234283076,0.03129896672316966
48477,4.656781125708182,0.4303314078011714,27.89422357875133,5.109204900111815
48479,160.5100427770356,2.515072623386396,1748.6271405941231,49.583292701046325
48481,16.97165133617996,0.7868136871349345,162.70617385798857,22.49286495435321
48483,0.7033968075320163,,9.576180558154457,
48485,19.3154537635423,0.6288128245111178,60.61870962442455,8.409666741969676
48487,23.55447876068798,0.12939447792536346,34.14613598944422,0.8694973379637085
48489,77.43317950743634,1.0200530247583517,221.04577552983883,23.626132981080612
48491,109.97852976900136,1.6577659182641344,1232.0503941083814,46.32510179476054
48493,41.99952990201445,0.3794494985387485,123.24815397723404,8.164107279396978
48495,1.8113841686388437,0.22386480867472386,14.683716272698202,0.960770412344338
48497,24.522468109938888,0.4246743425893433,99.83363285024636,6.687402037000957
48499,7.9446406481253335,0.6557759783139175,167.59171053827518,11.705798803283384
48501,4.546792916887248,0.2205116888708476,27.263382007766342,2.98406333898186
48503,22.34178871053588,0.1812151246613126,103.663103157927,2.7585121577037968
48505,5.35193316050683,0.2545410432005386,32.974678224135964,2.5095966538613506
48507,7.345752268382162,0.8167422938439632,246.86519761499187,7.461937316328182
